Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Zion Williamson,29:33,12.0,16.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,5.0,3.0,1.0,1.0,2.0,26.0,32.0
1,Herbert Jones,27:07,7.0,9.0,0.778,1.0,2.0,0.5,3.0,4.0,0.75,1.0,6.0,7.0,4.0,1.0,2.0,1.0,4.0,18.0,39.0
2,Brandon Ingram,25:47,11.0,18.0,0.611,5.0,5.0,1.0,4.0,4.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,31.0,33.0
3,Dyson Daniels,24:37,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,2.0,3.0,28.0
4,Jonas Valančiūnas,21:11,3.0,4.0,0.75,0.0,0.0,0.0,4.0,4.0,1.0,1.0,12.0,13.0,7.0,1.0,3.0,0.0,3.0,10.0,33.0
6,Jordan Hawkins,29:07,3.0,11.0,0.273,2.0,5.0,0.4,1.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,9.0,8.0
7,Naji Marshall,26:10,5.0,11.0,0.455,1.0,5.0,0.2,0.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,0.0,3.0,2.0,11.0,2.0
8,Cody Zeller,23:18,4.0,7.0,0.571,0.0,1.0,0.0,1.0,4.0,0.25,3.0,6.0,9.0,2.0,0.0,0.0,1.0,2.0,9.0,12.0
9,Jose Alvarado,15:12,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,8.0
10,Jeremiah Robinson-Earl,11:31,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,-12.0
11,Kira Lewis Jr.,6:26,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,-3.0
12,Larry Nance Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
