Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,CJ McCollum,38:31,8.0,17.0,0.471,3.0,10.0,0.3,2.0,4.0,0.5,1.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,21.0,13.0
1,Brandon Ingram,36:24,7.0,15.0,0.467,1.0,2.0,0.5,4.0,4.0,1.0,2.0,2.0,4.0,6.0,2.0,1.0,2.0,4.0,19.0,-6.0
2,Zion Williamson,35:52,12.0,21.0,0.571,0.0,0.0,0.0,9.0,13.0,0.692,3.0,5.0,8.0,4.0,1.0,1.0,1.0,2.0,33.0,15.0
3,Jonas Valančiūnas,27:00,9.0,12.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,4.0,0.0,0.0,0.0,2.0,18.0,-15.0
4,Trey Murphy III,26:32,4.0,9.0,0.444,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,-18.0
6,Dyson Daniels,21:25,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,5.0,3.0,0.0,1.0,1.0,2.0,20.0
7,Jose Alvarado,18:46,3.0,7.0,0.429,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,8.0,9.0
8,Naji Marshall,16:34,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,-19.0
9,Jordan Hawkins,10:49,1.0,5.0,0.2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10,Cody Zeller,8:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0
11,Jeremiah Robinson-Earl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Matt Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
