Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Cade Cunningham,34:00,0.476,0.476,0.333,0.0,2.8,14.1,7.8,43.0,0.0,0.0,16.0,30.8,101.0,120.0,-4.0
1,Kevin Knox,30:33,0.55,0.55,0.4,0.0,9.4,27.5,17.5,5.0,3.3,2.6,0.0,13.7,133.0,108.0,4.0
2,Isaiah Stewart,30:32,0.463,0.409,0.364,0.182,12.6,23.6,17.5,9.6,1.7,5.2,7.8,17.7,114.0,110.0,2.4
3,Killian Hayes,22:07,0.333,0.333,0.333,0.0,0.0,0.0,0.0,12.5,2.3,3.6,0.0,11.4,95.0,114.0,-3.6
4,Ausar Thompson,17:19,0.483,0.5,0.125,0.375,27.7,34.6,30.8,19.9,0.0,0.0,34.9,34.6,80.0,116.0,-13.1
6,Jaden Ivey,29:07,0.799,0.75,0.333,0.333,3.3,4.1,3.7,15.3,1.7,0.0,46.6,18.5,89.0,118.0,-6.8
7,Alec Burks,24:01,0.357,0.357,0.643,0.0,8.0,5.0,6.7,6.4,2.1,0.0,0.0,24.4,96.0,117.0,-7.0
8,Stanley Umude,17:19,1.05,1.0,1.0,1.333,5.5,34.6,18.5,0.0,2.9,4.5,0.0,11.5,223.0,106.0,16.2
9,Marvin Bagley III,15:51,0.68,0.6,0.0,0.4,6.1,15.1,10.1,10.1,3.2,5.0,14.5,18.2,130.0,109.0,6.5
10,Marcus Sasser,15:20,0.381,0.286,0.429,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,94.0,122.0,-13.0
11,James Wiseman,3:50,0.0,0.0,0.0,0.0,0.0,62.6,27.8,0.0,0.0,0.0,0.0,0.0,0.0,113.0,-4.9
12,Jalen Duren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Isaiah Livers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
