Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jayson Tatum,32:12,7.0,15.0,0.467,3.0,7.0,0.429,9.0,10.0,0.9,1.0,7.0,8.0,4.0,0.0,0.0,1.0,1.0,26.0,22.0
1,Derrick White,29:11,6.0,12.0,0.5,3.0,9.0,0.333,0.0,0.0,0.0,2.0,4.0,6.0,6.0,0.0,2.0,1.0,0.0,15.0,24.0
2,Jrue Holiday,28:31,7.0,8.0,0.875,3.0,4.0,0.75,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,3.0,1.0,17.0,13.0
3,Jaylen Brown,27:20,7.0,11.0,0.636,4.0,8.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,5.0,3.0,0.0,3.0,1.0,18.0,22.0
4,Kristaps Porziņģis,20:37,6.0,9.0,0.667,3.0,4.0,0.75,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,19.0,26.0
6,Payton Pritchard,23:11,4.0,7.0,0.571,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,11.0,13.0
7,Al Horford,22:30,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,1.0,1.0,2.0,8.0,12.0
8,Luke Kornet,18:50,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,12.0,10.0
9,Sam Hauser,12:18,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,13.0
10,Dalano Banton,6:37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
11,Lamar Stevens,4:26,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0
12,Neemias Queta,4:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0
13,Oshae Brissett,3:23,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0
14,Svi Mykhailiuk,3:14,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
15,Jordan Walsh,3:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
