Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Coby White,20:05,4.0,9.0,0.444,2.0,6.0,0.333,4.0,4.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,14.0,-7.0
1,DeMar DeRozan,19:17,2.0,9.0,0.222,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-11.0
2,Zach LaVine,18:02,3.0,6.0,0.5,0.0,3.0,0.0,4.0,5.0,0.8,1.0,3.0,4.0,2.0,0.0,0.0,3.0,3.0,10.0,-7.0
3,Nikola Vučević,18:29,4.0,8.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,8.0,-5.0
4,Alex Caruso,14:00,2.0,4.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,6.0,-9.0
6,Patrick Williams,13:55,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
7,Ayo Dosunmu,10:41,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0
8,Andre Drummond,5:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,-3.0
9,Dalen Terry, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Jevon Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Torrey Craig,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Terry Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
