Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Damian Lillard,37:41,11.0,24.0,0.458,3.0,10.0,0.3,2.0,2.0,1.0,0.0,5.0,5.0,5.0,2.0,0.0,3.0,2.0,27.0,9.0
1,Giannis Antetokounmpo,36:30,7.0,20.0,0.35,0.0,3.0,0.0,7.0,10.0,0.7,3.0,10.0,13.0,5.0,2.0,0.0,3.0,4.0,21.0,6.0
2,Brook Lopez,33:30,12.0,18.0,0.667,2.0,5.0,0.4,2.0,3.0,0.667,5.0,2.0,7.0,1.0,1.0,1.0,0.0,3.0,28.0,7.0
3,Khris Middleton,28:35,4.0,14.0,0.286,2.0,5.0,0.4,2.0,2.0,1.0,2.0,3.0,5.0,7.0,1.0,0.0,0.0,4.0,12.0,-6.0
4,Malik Beasley,22:34,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,6.0,3.0
6,MarJon Beauchamp,21:57,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,-7.0
7,Bobby Portis,20:48,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,4.0,-4.0
8,Pat Connaughton,20:23,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,-9.0
9,Cameron Payne,10:19,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,-12.0
10,Andre Jackson Jr.,7:43,3.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,-2.0
11,Thanasis Antetokounmpo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,A.J. Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Chris Livingston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Robin Lopez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
