Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Eric Gordon,38:01,0.684,0.654,0.538,0.154,0.0,0.0,0.0,12.2,2.7,2.4,22.4,21.7,104.0,123.0,-1.5
1,Devin Booker,37:32,0.78,0.786,0.143,0.643,0.0,19.0,9.9,32.9,1.3,0.0,14.3,25.7,137.0,120.0,6.2
2,Jusuf Nurkić,29:47,0.508,0.538,0.308,0.308,3.7,27.4,16.1,15.9,1.7,0.0,0.0,22.8,110.0,116.0,0.1
3,Josh Okogie,28:40,0.0,0.0,0.6,0.0,7.8,0.0,3.7,12.6,3.5,6.3,16.7,9.6,53.0,119.0,-6.9
4,Keita Bates-Diop,17:11,0.363,0.417,0.5,0.333,6.5,17.8,12.4,16.2,0.0,0.0,0.0,18.5,93.0,124.0,-5.6
6,Yuta Watanabe,23:50,0.563,0.563,1.0,0.0,0.0,8.6,4.5,5.9,0.0,0.0,0.0,15.5,113.0,127.0,-2.4
7,Chimezie Metu,23:14,0.506,0.444,0.444,0.222,0.0,17.6,9.2,6.5,4.4,7.8,0.0,19.6,107.0,110.0,1.9
8,Jordan Goodwin,19:35,0.581,0.5,0.167,0.333,11.4,15.6,13.6,45.0,0.0,0.0,22.5,20.9,121.0,124.0,1.3
9,Drew Eubanks,16:23,0.5,0.5,0.0,0.0,13.6,24.9,19.5,0.0,0.0,0.0,11.1,25.3,95.0,120.0,-12.3
10,Nassir Little,3:54,0.0,0.0,0.0,0.0,0.0,26.2,13.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,-7.3
11,Bol Bol,0:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,-10.7
12,Saben Lee,0:55,1.064,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,222.0,131.0,94.0
