Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,36:19,0.647,0.575,0.6,0.45,0.0,10.2,5.0,30.1,1.4,0.0,0.0,28.9,159.0,103.0,8.2
1,Joel Embiid,30:50,0.74,0.667,0.2,0.8,15.2,27.9,21.4,51.9,1.7,2.8,12.9,33.1,158.0,97.0,22.5
2,Nicolas Batum,28:56,0.714,0.714,0.429,0.0,12.1,17.0,14.5,16.4,5.3,0.0,0.0,10.6,180.0,94.0,9.5
3,De'Anthony Melton,25:09,0.75,0.75,1.0,0.0,0.0,0.0,0.0,9.2,2.0,0.0,0.0,10.5,167.0,103.0,1.5
4,Tobias Harris,22:59,0.311,0.25,0.333,0.167,0.0,26.8,13.1,0.0,0.0,0.0,7.2,26.5,70.0,103.0,-22.0
6,Patrick Beverley,24:29,0.667,0.667,0.889,0.0,9.6,20.1,14.7,15.0,0.0,0.0,10.0,17.9,144.0,104.0,2.0
7,Marcus Morris,19:32,1.0,1.0,0.625,0.0,0.0,6.3,3.1,0.0,2.6,0.0,0.0,18.0,189.0,101.0,13.0
8,Robert Covington,18:08,0.0,0.0,0.667,0.0,19.4,27.1,23.2,11.3,0.0,4.8,0.0,7.3,115.0,99.0,-4.6
9,Paul Reed,17:10,0.9,0.9,0.2,0.0,6.8,14.3,10.5,0.0,5.9,0.0,0.0,12.8,183.0,93.0,8.3
10,Mo Bamba,5:29,0.875,0.875,0.25,0.0,21.4,44.9,32.8,0.0,0.0,0.0,0.0,32.0,178.0,101.0,20.0
11,Furkan Korkmaz,5:29,0.563,0.5,0.25,0.25,0.0,0.0,0.0,89.0,18.6,0.0,0.0,35.5,156.0,69.0,33.7
12,KJ Martin,5:29,0.568,0.0,0.0,0.0,21.4,22.4,21.9,0.0,0.0,0.0,0.0,7.0,160.0,104.0,-5.9
