Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyus Jones,32:36,5.0,13.0,0.385,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,2.0,12.0,-4.0
1,Jordan Poole,31:16,8.0,15.0,0.533,4.0,9.0,0.444,3.0,3.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,2.0,4.0,23.0,-4.0
2,Kyle Kuzma,29:58,12.0,20.0,0.6,4.0,5.0,0.8,0.0,1.0,0.0,2.0,4.0,6.0,4.0,0.0,1.0,2.0,2.0,28.0,-4.0
3,Daniel Gafford,29:58,6.0,7.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,0.0,5.0,4.0,5.0,12.0,-4.0
4,Deni Avdija,27:34,5.0,8.0,0.625,2.0,4.0,0.5,4.0,4.0,1.0,1.0,4.0,5.0,6.0,1.0,0.0,1.0,1.0,16.0,-10.0
6,Bilal Coulibaly,19:19,3.0,7.0,0.429,1.0,3.0,0.333,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,10.0,-15.0
7,Corey Kispert,14:02,0.0,2.0,0.0,0.0,2.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,-21.0
8,Johnny Davis,13:50,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,-6.0
9,Eugene Omoruyi,10:55,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,4.0,4.0,2.0,0.0,0.0,3.0,4.0,4.0,-2.0
10,Ryan Rollins,10:29,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,2.0,0.0,5.0,2.0,6.0,1.0
11,Anthony Gill,8:01,2.0,3.0,0.667,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0
12,Delon Wright,4:55,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-15.0
13,Danilo Gallinari,3:43,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0
14,Mike Muscala,3:24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
15,Landry Shamet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
