Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Klay Thompson,35:08,0.636,0.611,0.556,0.111,0.0,11.7,5.9,11.2,1.5,2.3,0.0,24.6,135.0,140.0,2.6
1,Stephen Curry,34:35,0.617,0.587,0.522,0.13,0.0,15.9,8.0,24.7,1.5,2.4,7.6,34.8,124.0,139.0,5.6
2,Chris Paul,30:14,0.605,0.643,0.429,0.143,4.7,13.6,9.2,22.3,0.0,0.0,0.0,11.2,152.0,144.0,-3.0
3,Kevon Looney,22:20,0.788,0.75,0.0,0.25,12.6,12.3,12.5,15.2,0.0,0.0,0.0,9.1,185.0,144.0,-1.0
4,Jonathan Kuminga,18:57,0.794,0.714,0.143,1.0,7.4,21.7,14.7,27.9,0.0,0.0,9.0,26.7,161.0,143.0,9.5
6,Brandin Podziemski,28:15,0.65,0.65,0.4,0.0,0.0,9.7,4.9,21.0,1.8,0.0,0.0,16.2,147.0,141.0,3.9
7,Andrew Wiggins,27:16,0.55,0.55,0.4,0.0,10.4,5.0,7.7,0.0,0.0,3.0,9.1,18.4,109.0,144.0,-8.7
8,Dario Šarić,22:43,0.825,0.786,0.286,0.286,6.2,36.2,21.4,33.0,2.3,0.0,20.2,19.9,148.0,134.0,11.5
9,Trayce Jackson-Davis,20:32,0.5,0.5,0.0,0.0,13.8,0.0,6.8,10.5,0.0,0.0,33.3,13.4,99.0,147.0,-13.5
10,Draymond Green,Player Suspended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Cory Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Moses Moody,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Lester Quinones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jerome Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
