Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,36:27,9.0,20.0,0.45,1.0,7.0,0.143,8.0,10.0,0.8,1.0,3.0,4.0,9.0,2.0,1.0,1.0,1.0,27.0,-28.0
1,Joel Embiid,36:13,10.0,23.0,0.435,1.0,1.0,1.0,9.0,12.0,0.75,3.0,7.0,10.0,3.0,1.0,3.0,6.0,3.0,30.0,-29.0
2,Kelly Oubre Jr.,30:59,6.0,12.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,2.0,5.0,7.0,1.0,0.0,3.0,3.0,2.0,15.0,-20.0
3,Tobias Harris,24:03,2.0,6.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,-1.0
4,Nicolas Batum,21:16,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,-6.0
6,Danuel House Jr.,22:18,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,-27.0
7,Marcus Morris,16:27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-24.0
8,Jaden Springer,14:55,1.0,7.0,0.143,0.0,3.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-12.0
9,Patrick Beverley,13:34,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,-12.0
10,Paul Reed,11:47,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,-7.0
11,KJ Martin,7:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-12.0
12,Mo Bamba,4:41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,-2.0
