Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nikola Jokić,27:50,0.45,0.375,0.125,0.25,4.7,26.5,17.4,27.5,3.7,0.0,18.4,17.9,112.0,101.0,1.4
1,Kentavious Caldwell-Pope,26:26,0.75,0.75,0.333,0.0,4.9,7.0,6.1,8.7,0.0,0.0,0.0,10.4,164.0,118.0,0.6
2,Jamal Murray,24:45,0.739,0.714,0.286,0.143,0.0,14.9,8.7,11.6,2.1,3.6,11.8,31.3,129.0,107.0,8.7
3,Aaron Gordon,24:15,0.902,0.889,0.333,0.667,5.3,15.2,11.1,28.2,2.1,0.0,0.0,22.0,192.0,109.0,20.4
4,Michael Porter Jr.,22:41,0.5,0.5,0.375,0.0,11.4,8.1,9.5,5.0,0.0,0.0,20.0,20.2,97.0,117.0,-9.2
6,Peyton Watson,23:45,0.74,0.8,0.6,0.8,5.5,23.3,15.9,14.1,2.1,3.7,0.0,13.1,164.0,104.0,10.4
7,Julian Strawther,21:04,0.6,0.6,0.4,0.0,0.0,13.1,7.7,12.1,2.4,0.0,0.0,21.8,129.0,109.0,1.8
8,Zeke Nnaji,20:10,0.717,0.625,0.25,0.5,12.9,9.2,10.7,12.8,2.5,4.4,9.3,24.5,147.0,106.0,3.9
9,Christian Braun,20:09,0.564,0.5,0.25,0.75,0.0,18.3,10.7,5.4,0.0,0.0,15.8,14.4,104.0,111.0,-10.0
10,Reggie Jackson,18:35,0.804,0.792,0.25,0.083,0.0,5.0,2.9,40.1,0.0,0.0,0.0,30.7,168.0,117.0,12.3
11,Collin Gillespie,5:10,0.0,0.0,0.0,0.0,25.1,0.0,10.4,0.0,0.0,0.0,0.0,8.9,84.0,118.0,-15.6
12,Justin Holiday,5:10,0.0,0.0,0.0,0.0,0.0,17.9,10.4,0.0,0.0,17.2,0.0,17.7,0.0,101.0,-18.0
13,DeAndre Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
