Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Trae Young,39:46,0.731,0.684,0.421,1.0,0.0,7.0,3.6,46.5,3.3,0.0,15.5,31.7,137.0,113.0,12.5
1,Jalen Johnson,36:36,0.845,0.833,0.333,0.417,0.0,32.8,17.0,14.9,0.0,0.0,6.6,16.2,162.0,117.0,7.1
2,Dejounte Murray,34:10,0.69,0.69,0.286,0.238,2.9,13.5,8.4,14.7,0.0,0.0,4.1,27.6,136.0,119.0,5.5
3,Clint Capela,32:53,0.431,0.455,0.0,0.364,21.3,28.1,24.8,11.0,1.3,3.2,19.0,18.7,100.0,112.0,-5.7
4,Saddiq Bey,32:12,0.486,0.5,0.5,0.3,9.3,22.9,16.4,0.0,0.0,3.3,8.1,14.9,103.0,116.0,-5.9
6,Bogdan Bogdanović,27:20,0.309,0.289,0.421,0.053,0.0,3.4,1.8,4.6,0.0,0.0,0.0,27.7,72.0,121.0,-17.3
7,Bruno Fernando,14:59,0.0,0.0,0.0,0.0,0.0,18.5,9.6,13.6,2.9,0.0,33.3,7.8,40.0,111.0,-9.9
8,Garrison Mathews,13:50,0.0,0.0,0.0,0.0,7.2,6.7,6.9,7.4,0.0,7.7,0.0,0.0,220.0,115.0,-1.6
9,Patty Mills,8:14,0.0,0.0,1.0,0.0,0.0,22.4,11.7,0.0,0.0,0.0,0.0,4.7,0.0,118.0,-11.4
10,Trent Forrest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,AJ Griffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Wesley Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
