Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kevin Durant,33:23,0.83,0.818,0.364,0.091,0.0,31.6,17.3,55.2,0.0,0.0,4.2,32.6,158.0,133.0,19.8
1,Eric Gordon,33:11,0.583,0.583,0.667,0.0,0.0,7.1,3.9,3.8,1.5,3.0,7.7,17.8,100.0,134.0,-5.6
2,Devin Booker,31:52,0.619,0.533,0.2,0.667,0.0,14.7,8.0,65.6,0.0,0.0,4.9,29.1,146.0,137.0,6.9
3,Grayson Allen,29:52,0.563,0.5,0.5,0.25,0.0,3.9,2.1,4.0,0.0,0.0,0.0,13.5,115.0,140.0,-9.0
4,Jusuf Nurkić,23:02,0.744,0.571,0.143,1.0,12.3,25.4,19.5,22.7,2.2,0.0,28.4,27.8,124.0,129.0,-1.8
6,Drew Eubanks,21:03,1.1,1.1,0.2,0.0,0.0,22.2,12.2,0.0,0.0,0.0,0.0,10.8,220.0,135.0,1.4
7,Keita Bates-Diop,19:32,0.658,0.5,0.0,0.75,7.2,12.0,9.8,0.0,5.1,15.0,0.0,12.4,145.0,115.0,3.8
8,Jordan Goodwin,14:22,0.25,0.25,0.667,0.0,0.0,16.3,8.9,32.1,3.5,0.0,0.0,19.0,89.0,129.0,-7.3
9,Josh Okogie,12:43,0.266,0.0,0.0,2.0,11.1,0.0,5.0,0.0,0.0,0.0,34.7,10.3,67.0,141.0,-18.4
10,Nassir Little,10:57,0.833,0.833,0.667,0.0,0.0,10.7,5.8,12.1,0.0,0.0,0.0,12.5,160.0,138.0,2.5
11,Yuta Watanabe,10:00,0.5,0.5,0.667,0.0,14.1,11.7,12.8,0.0,0.0,0.0,0.0,13.7,115.0,138.0,-8.7
12,Udoka Azubuike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bol Bol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Saben Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Chimezie Metu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
