Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Damian Lillard,30:36,0.621,0.5,0.444,0.778,0.0,8.5,4.0,32.8,0.0,0.0,14.2,21.1,124.0,142.0,-3.6
1,Giannis Antetokounmpo,27:41,0.535,0.455,0.0,0.818,12.4,4.7,8.8,13.2,1.8,0.0,16.7,29.7,104.0,139.0,-8.2
2,Malik Beasley,25:15,1.0,1.0,0.9,0.0,0.0,10.3,4.8,0.0,4.0,0.0,0.0,18.2,179.0,132.0,15.6
3,Khris Middleton,17:08,0.506,0.45,0.4,0.2,0.0,22.7,10.6,0.0,2.9,0.0,26.9,39.8,70.0,131.0,-17.1
4,Brook Lopez,16:39,0.307,0.125,0.5,0.5,13.7,7.8,10.9,0.0,6.0,5.4,0.0,26.9,82.0,126.0,-9.3
6,Jae Crowder,25:04,0.712,0.8,0.6,0.6,4.6,0.0,2.4,19.6,0.0,3.6,0.0,11.6,155.0,143.0,2.7
7,Pat Connaughton,22:38,0.521,0.5,0.5,1.0,0.0,11.5,5.4,6.5,0.0,0.0,25.8,7.9,87.0,141.0,-10.0
8,Cameron Payne,19:06,0.4,0.4,0.4,0.0,0.0,13.6,6.4,8.4,0.0,0.0,16.7,14.4,74.0,140.0,-15.5
9,Bobby Portis,18:42,0.502,0.333,0.167,1.5,6.1,34.7,19.5,8.6,5.4,0.0,9.1,26.9,105.0,121.0,-2.4
10,MarJon Beauchamp,15:59,0.68,0.6,1.0,0.4,0.0,16.2,7.6,0.0,0.0,0.0,0.0,16.9,136.0,140.0,-0.7
11,Andre Jackson Jr.,6:21,1.0,1.0,0.0,0.0,0.0,20.4,9.6,82.6,7.9,0.0,0.0,7.2,217.0,120.0,21.5
12,A.J. Green,5:31,1.0,1.0,0.0,0.0,0.0,23.5,11.0,33.1,0.0,0.0,0.0,8.3,210.0,137.0,2.4
13,Chris Livingston,5:31,1.25,1.25,0.5,0.0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,16.6,248.0,145.0,24.7
14,Thanasis Antetokounmpo,3:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,145.0,-20.9
15,Robin Lopez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
