Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jayson Tatum,40:55,0.664,0.571,0.381,0.905,0.0,26.3,14.0,20.9,3.5,4.1,0.0,32.1,140.0,101.0,15.2
1,Jrue Holiday,38:17,0.654,0.654,0.923,0.0,0.0,17.9,9.5,22.5,0.0,2.2,7.1,16.4,126.0,113.0,4.6
2,Jaylen Brown,36:33,0.655,0.636,0.318,0.409,3.1,5.4,4.3,22.0,0.0,4.6,0.0,31.8,134.0,114.0,8.0
3,Derrick White,34:29,0.233,0.208,0.583,0.167,0.0,11.4,6.1,3.6,2.8,2.4,7.2,18.0,48.0,108.0,-12.3
4,Al Horford,31:14,0.786,0.786,0.857,0.0,3.6,15.7,10.0,13.2,1.5,0.0,12.5,11.5,139.0,112.0,4.2
6,Payton Pritchard,24:30,0.357,0.357,0.571,0.0,4.6,24.0,14.9,31.7,1.9,3.4,12.5,14.6,100.0,106.0,2.0
7,Luke Kornet,18:38,0.333,0.333,0.0,0.0,6.0,21.0,14.0,6.7,0.0,4.5,40.0,12.0,63.0,110.0,-9.9
8,Sam Hauser,15:24,0.833,0.833,0.667,0.0,7.2,0.0,3.4,0.0,0.0,0.0,0.0,8.7,163.0,119.0,-0.8
9,Dalano Banton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Svi Mykhailiuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Neemias Queta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Lamar Stevens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jordan Walsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
