Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kyle Kuzma,36:14,5.0,16.0,0.313,1.0,5.0,0.2,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,13.0,-7.0
1,Deni Avdija,34:59,6.0,8.0,0.75,1.0,2.0,0.5,2.0,3.0,0.667,1.0,7.0,8.0,2.0,0.0,0.0,3.0,5.0,15.0,-1.0
2,Jordan Poole,32:36,6.0,21.0,0.286,2.0,14.0,0.143,2.0,3.0,0.667,0.0,4.0,4.0,10.0,2.0,1.0,1.0,3.0,16.0,-3.0
3,Daniel Gafford,32:10,4.0,8.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,4.0,10.0,14.0,2.0,1.0,1.0,1.0,4.0,11.0,14.0
4,Tyus Jones,25:53,2.0,7.0,0.286,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,2.0,6.0,-15.0
6,Corey Kispert,31:28,10.0,18.0,0.556,6.0,14.0,0.429,0.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,26.0,-6.0
7,Bilal Coulibaly,25:12,1.0,4.0,0.25,0.0,2.0,0.0,3.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,-19.0
8,Landry Shamet,13:09,1.0,5.0,0.2,0.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,-7.0
9,Delon Wright,6:14,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0
10,Johnny Davis,1:58,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
11,Anthony Gill,0:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
12,Patrick Baldwin Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jules Bernard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Eugene Omoruyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
