Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,34:24,2.0,12.0,0.167,0.0,3.0,0.0,6.0,8.0,0.75,0.0,8.0,8.0,8.0,1.0,0.0,3.0,1.0,10.0,-22.0
1,Franz Wagner,32:17,5.0,14.0,0.357,0.0,4.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,5.0,2.0,1.0,0.0,1.0,15.0,-13.0
2,Wendell Carter Jr.,23:23,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,0.5,1.0,5.0,6.0,1.0,0.0,0.0,0.0,3.0,8.0,3.0
3,Anthony Black,21:31,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,4.0,2.0
4,Jalen Suggs,21:17,5.0,9.0,0.556,1.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,11.0,-23.0
6,Cole Anthony,25:27,8.0,13.0,0.615,2.0,5.0,0.4,2.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,4.0,20.0,-6.0
7,Gary Harris,19:45,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0
8,Moritz Wagner,17:32,5.0,8.0,0.625,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,5.0,11.0,2.0
9,Caleb Houstan,14:48,3.0,10.0,0.3,3.0,10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
10,Goga Bitadze,12:19,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0
11,Jonathan Isaac,12:03,4.0,7.0,0.571,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,9.0,-10.0
12,Chuma Okeke,5:14,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,14.0
13,Jett Howard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
