Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Shaedon Sharpe,42:11,7.0,15.0,0.467,3.0,6.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,7.0,4.0,19.0,-10.0
1,Jerami Grant,40:47,8.0,17.0,0.471,3.0,6.0,0.5,4.0,5.0,0.8,0.0,5.0,5.0,1.0,0.0,1.0,2.0,3.0,23.0,-15.0
2,Deandre Ayton,33:56,6.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,2.0,12.0,-17.0
3,Skylar Mays,32:41,7.0,13.0,0.538,0.0,4.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,12.0,0.0,0.0,1.0,2.0,15.0,-1.0
4,Matisse Thybulle,19:55,5.0,9.0,0.556,4.0,8.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,14.0,-6.0
6,Toumani Camara,23:30,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,1.0,2.0,5.0,2.0,0.0
7,Jabari Walker,17:34,4.0,7.0,0.571,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,8.0,7.0
8,Duop Reath,14:04,4.0,10.0,0.4,3.0,8.0,0.375,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,11.0,11.0
9,Jamaree Bouyea,12:22,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,6.0,-3.0
10,Kris Murray,3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
11,Moses Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Justin Minaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Rayan Rupert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Ish Wainright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
