Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Karl-Anthony Towns,36:09,9.0,19.0,0.474,1.0,2.0,0.5,4.0,5.0,0.8,0.0,11.0,11.0,3.0,2.0,2.0,4.0,5.0,23.0,18.0
1,Anthony Edwards,35:48,11.0,22.0,0.5,5.0,9.0,0.556,4.0,4.0,1.0,2.0,4.0,6.0,6.0,2.0,0.0,2.0,2.0,31.0,19.0
2,Rudy Gobert,31:12,6.0,8.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,3.0,8.0,11.0,3.0,0.0,3.0,2.0,3.0,13.0,1.0
3,Nickeil Alexander-Walker,28:44,3.0,6.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,2.0,4.0,6.0,4.0,0.0,1.0,0.0,4.0,7.0,22.0
4,Mike Conley,22:44,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,1.0,5.0,6.0
6,Kyle Anderson,28:10,3.0,6.0,0.5,0.0,0.0,0.0,1.0,4.0,0.25,1.0,4.0,5.0,3.0,0.0,1.0,2.0,1.0,7.0,3.0
7,Naz Reid,21:34,6.0,13.0,0.462,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,0.0,1.0,13.0,4.0
8,Shake Milton,20:40,3.0,7.0,0.429,1.0,3.0,0.333,5.0,6.0,0.833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,2.0
9,Troy Brown Jr.,7:15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
10,Luka Garza,1:56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0
11,Leonard Miller,1:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
12,Josh Minott,1:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
13,Wendell Moore Jr.,1:56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
