Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Mikal Bridges,33:48,7.0,18.0,0.389,3.0,9.0,0.333,4.0,6.0,0.667,0.0,4.0,4.0,4.0,0.0,1.0,1.0,4.0,21.0,-3.0
1,Spencer Dinwiddie,32:26,5.0,8.0,0.625,3.0,4.0,0.75,6.0,7.0,0.857,0.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,19.0,12.0
2,Dorian Finney-Smith,32:01,2.0,5.0,0.4,1.0,4.0,0.25,2.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,-7.0
3,Nic Claxton,31:49,4.0,5.0,0.8,0.0,0.0,0.0,4.0,10.0,0.4,2.0,10.0,12.0,0.0,3.0,1.0,1.0,3.0,12.0,-4.0
4,Cameron Johnson,26:38,6.0,9.0,0.667,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,13.0,1.0
6,Cam Thomas,21:40,2.0,7.0,0.286,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,8.0,-1.0
7,Royce O'Neale,20:26,1.0,4.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,-3.0
8,Lonnie Walker IV,18:49,5.0,10.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,10.0
9,Dennis Smith Jr.,14:00,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,-14.0
10,Trendon Watford,8:19,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,-1.0
11,Harry Giles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Day'Ron Sharpe,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
