Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jae Crowder,40:03,0.3,0.3,0.7,0.0,0.0,6.5,2.9,9.8,1.2,0.0,0.0,11.3,76.0,130.0,-8.7
1,Giannis Antetokounmpo,39:36,0.764,0.733,0.133,1.0,5.2,16.4,10.1,61.4,0.0,2.7,18.8,30.4,141.0,128.0,13.3
2,Damian Lillard,37:45,0.318,0.306,0.444,0.111,0.0,0.0,0.0,23.4,1.3,5.7,13.7,26.2,70.0,129.0,-13.1
3,Bobby Portis,36:21,0.66,0.65,0.35,0.05,2.8,21.4,11.0,0.0,4.0,0.0,4.7,26.7,116.0,119.0,4.4
4,Malik Beasley,29:55,1.0,1.0,0.75,0.0,3.4,8.7,5.7,10.9,1.6,0.0,0.0,12.1,187.0,128.0,7.7
6,A.J. Green,21:48,0.776,0.75,1.0,0.167,0.0,29.8,13.1,0.0,0.0,0.0,0.0,13.4,141.0,125.0,-0.4
7,Pat Connaughton,18:23,0.284,0.0,0.0,0.0,5.6,21.2,12.4,6.7,5.3,0.0,36.2,6.8,76.0,116.0,-4.0
8,Cameron Payne,10:15,0.5,0.5,1.0,0.0,10.0,25.3,16.7,27.3,0.0,0.0,0.0,13.3,134.0,127.0,1.2
9,Robin Lopez,4:05,0.0,0.0,0.5,0.0,25.0,0.0,14.0,0.0,0.0,0.0,33.3,33.3,28.0,134.0,-41.9
10,MarJon Beauchamp,0:37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4,0.0,135.0,-77.3
11,Andre Jackson Jr.,0:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,0.0,132.0,-97.4
12,Chris Livingston,0:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,0.0,135.0,-80.6
13,Thanasis Antetokounmpo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
