Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,38:09,0.518,0.435,0.217,0.304,0.0,11.7,6.4,19.9,0.0,2.2,13.3,32.2,97.0,125.0,-3.5
1,Joel Embiid,37:40,0.661,0.5,0.182,0.773,10.6,26.7,19.4,26.4,3.5,0.0,14.5,37.4,125.0,116.0,10.9
2,Tobias Harris,36:49,0.631,0.647,0.059,0.059,0.0,21.2,11.6,13.6,1.2,0.0,5.4,20.5,120.0,122.0,2.3
3,De'Anthony Melton,35:08,0.862,0.769,0.462,0.769,3.8,9.5,6.9,12.8,1.3,0.0,10.3,22.6,158.0,124.0,10.6
4,Robert Covington,16:16,0.333,0.333,0.667,0.0,0.0,6.9,3.7,7.4,0.0,5.3,0.0,7.5,82.0,124.0,-3.1
6,Patrick Beverley,27:30,0.333,0.333,0.667,0.0,0.0,20.3,11.0,8.5,0.0,0.0,0.0,4.5,93.0,124.0,-6.3
7,Danuel House Jr.,18:01,0.0,0.0,0.0,0.0,0.0,6.2,3.4,0.0,0.0,0.0,100.0,4.5,0.0,127.0,-10.7
8,Marcus Morris,17:40,0.25,0.25,0.5,0.0,0.0,19.0,10.3,6.7,0.0,0.0,0.0,9.3,64.0,125.0,-6.2
9,Paul Reed,10:20,1.0,1.0,0.0,0.0,12.9,0.0,5.9,12.1,0.0,8.3,50.0,7.9,122.0,123.0,2.1
10,Furkan Korkmaz,1:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.9,0.0,129.0,-27.0
11,KJ Martin,0:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,-3.9
12,Mo Bamba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jaden Springer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
