Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kyle Kuzma,33:09,0.461,0.405,0.429,0.19,0.0,31.3,13.6,17.1,4.4,4.9,0.0,30.6,102.0,118.0,-0.4
1,Jordan Poole,31:50,0.538,0.5,0.5,0.143,0.0,0.0,0.0,8.6,0.0,0.0,6.3,22.2,103.0,138.0,-12.9
2,Tyus Jones,31:11,0.579,0.579,0.526,0.0,6.4,16.6,10.9,35.7,1.5,0.0,0.0,27.1,131.0,131.0,3.4
3,Deni Avdija,27:33,0.615,0.563,0.25,0.5,0.0,9.4,4.1,18.8,0.0,5.9,23.5,20.6,103.0,132.0,-6.3
4,Daniel Gafford,26:11,0.667,0.667,0.0,0.0,11.5,14.9,12.9,15.0,1.8,6.2,25.0,13.6,123.0,126.0,-4.7
6,Bilal Coulibaly,27:08,0.25,0.25,0.25,0.0,3.7,14.3,8.3,8.4,0.0,0.0,0.0,6.6,93.0,135.0,-13.5
7,Delon Wright,15:44,0.417,0.417,0.333,0.0,6.4,0.0,3.6,32.2,3.1,0.0,0.0,17.0,120.0,131.0,-5.0
8,Corey Kispert,15:05,0.8,0.8,0.6,0.0,0.0,17.2,7.5,27.7,0.0,0.0,16.7,17.7,136.0,133.0,-2.0
9,Landry Shamet,13:57,0.739,0.714,0.429,0.143,0.0,0.0,0.0,0.0,3.5,5.8,0.0,23.7,135.0,127.0,6.0
10,Patrick Baldwin Jr.,13:25,1.5,1.5,1.0,0.0,0.0,29.0,12.6,10.8,3.6,0.0,0.0,10.0,289.0,123.0,15.5
11,Anthony Gill,2:37,0.75,0.75,0.5,0.0,38.2,0.0,21.6,0.0,0.0,0.0,33.3,51.0,96.0,138.0,-3.7
12,Johnny Davis,1:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,-12.5
13,Hamidou Diallo,1:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,-14.3
14,Jules Bernard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
