Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bam Adebayo,43:49,0.308,0.294,0.059,0.118,5.1,38.2,23.3,18.0,1.2,2.7,10.1,21.9,69.0,86.0,-3.3
1,Jimmy Butler,40:18,0.814,0.667,0.0,1.333,5.6,6.9,6.3,23.4,2.6,0.0,5.0,24.0,164.0,95.0,16.1
2,Tyler Herro,37:37,0.61,0.591,0.5,0.182,3.0,24.7,14.9,16.1,0.0,0.0,14.4,35.6,99.0,95.0,4.4
3,Kyle Lowry,23:54,0.2,0.2,0.4,0.0,0.0,15.6,8.5,36.0,2.2,0.0,16.7,12.1,65.0,93.0,-4.9
4,Nikola Jović,18:44,0.625,0.625,0.75,0.0,0.0,14.9,8.2,20.7,0.0,0.0,0.0,10.3,129.0,98.0,4.5
6,Caleb Martin,33:59,0.507,0.438,0.5,0.25,0.0,8.2,4.5,5.5,1.5,3.5,10.1,14.0,92.0,95.0,-1.2
7,Josh Richardson,27:58,0.335,0.308,0.462,0.077,4.0,13.3,9.1,6.9,0.0,4.3,6.9,24.9,68.0,96.0,-7.0
8,Duncan Robinson,21:48,0.0,0.0,0.75,0.0,0.0,8.5,4.7,14.7,2.4,5.5,33.3,13.3,16.0,92.0,-11.0
9,Haywood Highsmith,11:57,0.0,0.0,0.5,0.0,0.0,7.8,4.3,0.0,0.0,0.0,0.0,8.1,0.0,101.0,-15.5
10,Thomas Bryant,4:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,224.0,103.0,3.1
11,Orlando Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Cole Swider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
