Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,DeMar DeRozan,38:39,7.0,16.0,0.438,0.0,1.0,0.0,5.0,9.0,0.556,0.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,19.0,-31.0
1,Zach LaVine,38:17,16.0,23.0,0.696,4.0,8.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,5.0,4.0,36.0,-2.0
2,Nikola Vučević,35:51,4.0,8.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,8.0,8.0,5.0,1.0,0.0,1.0,3.0,9.0,-4.0
3,Coby White,33:56,5.0,9.0,0.556,4.0,7.0,0.571,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,4.0,14.0,-9.0
4,Alex Caruso,17:44,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,-13.0
6,Patrick Williams,21:50,4.0,8.0,0.5,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,12.0,2.0
7,Torrey Craig,19:27,1.0,3.0,0.333,0.0,1.0,0.0,3.0,4.0,0.75,2.0,3.0,5.0,1.0,0.0,1.0,1.0,2.0,5.0,-6.0
8,Ayo Dosunmu,12:31,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,-5.0
9,Jevon Carter,11:08,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
10,Andre Drummond,6:09,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,-10.0
11,Julian Phillips,4:27,1.0,2.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
12,Terry Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Dalen Terry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
