Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brandon Ingram,30:38,0.477,0.444,0.111,0.111,3.6,12.3,8.2,19.8,0.0,0.0,5.0,26.0,116.0,121.0,-7.8
1,CJ McCollum,29:13,0.901,0.912,0.765,0.176,3.7,12.9,8.6,7.8,1.5,2.9,9.8,27.9,151.0,114.0,14.8
2,Zion Williamson,26:48,0.66,0.667,0.0,0.167,4.1,7.0,5.7,43.1,0.0,0.0,13.4,22.3,145.0,121.0,4.8
3,Herbert Jones,25:48,1.113,1.111,0.444,0.222,8.5,10.9,9.8,20.6,1.7,3.3,0.0,15.4,225.0,114.0,20.3
4,Jonas Valančiūnas,23:16,0.576,0.577,0.385,0.308,14.1,36.4,26.1,13.6,0.0,0.0,6.3,27.2,128.0,117.0,-1.4
6,Trey Murphy III,24:43,0.485,0.5,0.714,0.071,4.4,11.4,8.2,8.0,0.0,0.0,0.0,23.4,112.0,121.0,-8.7
7,Larry Nance Jr.,19:35,0.932,0.917,0.333,0.167,0.0,38.4,20.6,15.4,2.3,4.4,13.4,15.2,163.0,108.0,11.4
8,Dyson Daniels,17:20,0.0,0.0,0.5,0.0,0.0,27.1,14.6,13.8,2.6,0.0,0.0,4.6,97.0,113.0,-4.3
9,Naji Marshall,16:32,0.5,0.5,0.333,0.0,6.6,5.7,6.1,20.3,2.7,0.0,25.0,9.7,130.0,115.0,-0.6
10,Jordan Hawkins,16:29,0.75,0.75,1.0,0.0,0.0,11.4,6.1,0.0,0.0,5.2,0.0,9.7,145.0,116.0,-0.3
11,Jose Alvarado,4:49,0.9,0.9,0.8,0.0,0.0,39.1,21.0,0.0,0.0,0.0,16.7,50.0,117.0,117.0,20.2
12,Cody Zeller,4:49,1.0,1.0,0.0,0.0,45.3,39.1,42.0,39.8,0.0,0.0,0.0,8.3,224.0,116.0,18.2
