Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Stephen Curry,32:04,0.466,0.417,0.625,0.167,0.0,16.6,8.1,20.6,4.3,0.0,3.7,33.7,105.0,109.0,4.1
1,Klay Thompson,27:00,0.322,0.25,0.8,0.2,0.0,19.8,9.7,0.0,0.0,0.0,8.4,17.8,67.0,119.0,-12.8
2,Draymond Green,17:12,0.333,0.333,0.667,0.0,0.0,12.4,6.1,14.6,0.0,0.0,50.0,14.1,50.0,120.0,-16.0
3,Andrew Wiggins,14:40,0.214,0.214,0.429,0.0,13.9,14.5,14.2,8.7,0.0,0.0,30.0,27.5,51.0,120.0,-20.3
4,Kevon Looney,11:28,0.0,0.0,0.0,0.0,17.8,27.9,22.8,20.4,4.1,0.0,0.0,0.0,234.0,108.0,5.5
6,Chris Paul,30:10,0.805,0.813,0.5,0.375,0.0,17.7,8.6,53.0,3.1,0.0,9.7,13.8,169.0,112.0,12.4
7,Brandin Podziemski,28:36,0.693,0.714,0.286,0.071,17.9,22.4,20.1,32.4,1.6,0.0,17.2,24.6,128.0,115.0,9.9
8,Jonathan Kuminga,28:30,0.612,0.65,0.3,0.7,7.2,15.0,11.0,0.0,1.6,0.0,7.1,19.9,117.0,116.0,-1.7
9,Moses Moody,23:31,0.694,0.667,0.5,1.0,4.3,13.6,8.9,0.0,0.0,0.0,18.8,18.3,114.0,120.0,-3.6
10,Dario Šarić,19:50,0.697,0.667,0.444,0.444,5.1,16.1,10.5,8.4,0.0,0.0,0.0,21.9,148.0,119.0,3.8
11,Trayce Jackson-Davis,6:59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,15.3,0.0,5.8,200.0,97.0,7.0
12,Cory Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Gary Payton II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
