Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Miles Bridges,33:57,10.0,21.0,0.476,4.0,8.0,0.5,0.0,0.0,0.0,1.0,6.0,7.0,6.0,1.0,0.0,3.0,1.0,24.0,-7.0
1,Terry Rozier,31:33,6.0,14.0,0.429,3.0,6.0,0.5,7.0,8.0,0.875,0.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,22.0,-31.0
2,Brandon Miller,27:57,5.0,10.0,0.5,4.0,6.0,0.667,1.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,15.0,4.0
3,Nick Richards,26:21,3.0,5.0,0.6,0.0,0.0,0.0,2.0,2.0,1.0,4.0,5.0,9.0,3.0,0.0,1.0,1.0,3.0,8.0,1.0
4,Bryce McGowens,10:24,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,-2.0
6,Nick Smith Jr.,25:09,4.0,15.0,0.267,2.0,8.0,0.25,1.0,2.0,0.5,0.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,11.0,-22.0
7,Nathan Mensah,21:39,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,4.0,2.0,-26.0
8,JT Thor,20:46,1.0,7.0,0.143,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,-27.0
9,James Bouknight,19:47,3.0,8.0,0.375,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,-10.0
10,Ish Smith,16:01,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-5.0
11,Leaky Black,6:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Frank Ntilikina,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
