Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Daniel Gafford,37:28,0.694,0.667,0.0,1.0,2.4,19.1,10.2,7.8,2.6,11.5,25.8,13.1,107.0,103.0,1.4
1,Kyle Kuzma,33:55,0.337,0.267,0.267,0.2,8.0,24.1,15.6,21.9,2.9,0.0,19.7,25.2,75.0,109.0,-6.8
2,Tyus Jones,33:36,0.458,0.458,0.417,0.0,2.7,9.1,5.7,18.5,0.0,2.1,14.3,17.5,92.0,119.0,-7.4
3,Jordan Poole,33:35,0.592,0.571,0.333,0.286,2.7,9.1,5.7,44.9,4.3,0.0,4.1,30.8,125.0,111.0,11.2
4,Deni Avdija,24:34,0.573,0.45,0.3,0.7,0.0,20.8,9.8,6.5,2.0,0.0,7.1,24.1,114.0,112.0,-3.0
6,Corey Kispert,29:36,0.682,0.682,0.727,0.0,6.1,3.5,4.9,11.5,0.0,0.0,8.3,17.0,128.0,123.0,1.7
7,Bilal Coulibaly,22:20,0.37,0.2,0.2,0.8,4.1,22.9,12.9,6.0,0.0,3.2,0.0,12.7,97.0,113.0,-8.3
8,Delon Wright,14:24,0.26,0.25,0.25,1.0,6.3,0.0,3.3,19.2,0.0,0.0,0.0,16.8,79.0,124.0,-11.8
9,Mike Muscala,10:32,0.5,0.5,0.5,0.0,25.8,9.7,18.2,0.0,0.0,0.0,20.0,20.0,100.0,120.0,-14.5
10,Patrick Baldwin Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jules Bernard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Johnny Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Hamidou Diallo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Danilo Gallinari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Anthony Gill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
