Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shaedon Sharpe,39:24,0.888,0.867,0.467,0.2,0.0,27.1,16.2,23.8,1.3,0.0,23.5,25.0,131.0,100.0,8.8
1,Malcolm Brogdon,30:46,0.628,0.5,0.429,0.571,10.4,3.5,6.2,31.8,3.4,2.7,36.3,20.7,109.0,104.0,2.3
2,Deandre Ayton,29:41,0.556,0.556,0.0,0.0,10.8,14.4,12.9,15.7,0.0,0.0,25.0,18.7,99.0,108.0,-5.5
3,Jerami Grant,28:12,0.505,0.458,0.5,0.167,0.0,7.6,4.5,15.9,3.7,3.0,18.9,26.0,95.0,101.0,-3.1
4,Toumani Camara,24:18,0.75,0.75,0.5,0.0,6.6,4.4,5.3,6.4,4.3,3.5,14.3,13.3,129.0,101.0,6.8
6,Jabari Walker,23:56,0.429,0.429,0.286,0.0,13.4,44.6,32.1,6.1,2.2,0.0,12.5,15.5,96.0,91.0,-4.9
7,Matisse Thybulle,23:42,0.625,0.625,0.625,0.0,6.8,4.5,5.4,0.0,2.2,0.0,0.0,15.6,130.0,107.0,0.7
8,Scoot Henderson,21:42,0.125,0.125,0.625,0.0,0.0,4.9,2.9,42.1,0.0,0.0,27.3,23.4,64.0,112.0,-18.2
9,Duop Reath,18:19,1.105,1.1,0.8,0.4,8.7,5.8,7.0,18.4,2.8,4.6,14.5,17.4,178.0,103.0,19.4
10,Moses Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Skylar Mays,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Kris Murray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
