Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Zion Williamson,32:22,12.0,17.0,0.706,0.0,0.0,0.0,6.0,11.0,0.545,0.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,30.0,6.0
1,Brandon Ingram,32:05,3.0,14.0,0.214,0.0,4.0,0.0,6.0,8.0,0.75,0.0,5.0,5.0,5.0,1.0,0.0,1.0,3.0,12.0,-19.0
2,Herbert Jones,29:16,4.0,5.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,10.0,-14.0
3,CJ McCollum,29:00,9.0,17.0,0.529,3.0,7.0,0.429,2.0,2.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,0.0,5.0,23.0,15.0
4,Jonas Valančiūnas,19:28,2.0,5.0,0.4,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,6.0,2.0,0.0,2.0,3.0,4.0,6.0,-22.0
6,Larry Nance Jr.,26:26,5.0,11.0,0.455,1.0,4.0,0.25,3.0,3.0,1.0,1.0,7.0,8.0,2.0,3.0,0.0,1.0,1.0,14.0,16.0
7,Trey Murphy III,22:28,2.0,5.0,0.4,1.0,4.0,0.25,9.0,12.0,0.75,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,-10.0
8,Jordan Hawkins,20:46,3.0,4.0,0.75,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,9.0,8.0
9,Dyson Daniels,18:59,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,-20.0
10,Naji Marshall,9:07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,15.0
11,Jose Alvarado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Cody Zeller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
