Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bilal Coulibaly,37:00,0.548,0.531,0.25,0.188,5.6,5.1,5.3,7.5,1.3,3.7,5.5,20.4,117.0,129.0,0.6
1,Kyle Kuzma,29:20,0.579,0.545,0.182,0.136,0.0,6.4,3.4,0.0,0.0,2.3,7.9,35.5,110.0,132.0,-0.5
2,Tyus Jones,28:59,0.222,0.222,0.333,0.0,0.0,13.0,6.8,27.8,0.0,0.0,25.0,17.0,65.0,130.0,-14.5
3,Deni Avdija,26:20,0.528,0.5,0.182,0.273,0.0,17.9,9.4,15.2,1.8,2.6,14.0,22.4,102.0,122.0,-0.6
4,Daniel Gafford,22:28,0.51,0.4,0.0,0.4,18.6,16.8,17.6,10.5,2.2,15.3,14.5,12.6,122.0,114.0,4.4
6,Corey Kispert,27:00,0.673,0.682,0.727,0.182,0.0,7.0,3.7,5.2,0.0,0.0,7.8,19.6,128.0,133.0,0.3
7,Marvin Bagley III,17:57,0.714,0.714,0.0,0.0,17.4,26.2,22.1,16.9,0.0,0.0,12.5,18.3,140.0,124.0,4.8
8,Delon Wright,13:34,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,87.0,136.0,-13.0
9,Patrick Baldwin Jr.,12:20,0.25,0.25,0.667,0.0,16.9,30.5,24.1,0.0,0.0,0.0,14.3,23.4,64.0,122.0,-19.3
10,Johnny Davis,12:00,0.258,0.333,0.333,0.667,0.0,7.8,4.1,9.8,0.0,5.7,0.0,13.3,68.0,129.0,-9.1
11,Anthony Gill,7:35,1.5,1.5,1.0,0.0,0.0,24.8,13.1,0.0,6.4,0.0,50.0,10.9,111.0,110.0,7.6
12,Jules Bernard,5:27,1.0,1.0,0.0,0.0,19.1,34.5,27.2,24.3,0.0,0.0,0.0,7.6,207.0,121.0,9.1
13,Jordan Poole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
