Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shai Gilgeous-Alexander,34:56,0.737,0.639,0.222,0.556,0.0,11.7,6.2,27.6,1.4,0.0,0.0,27.8,161.0,114.0,10.3
1,Jalen Williams,29:03,0.691,0.654,0.308,0.385,0.0,17.6,9.3,31.4,0.0,3.4,0.0,22.7,154.0,113.0,8.5
2,Chet Holmgren,28:16,0.583,0.567,0.4,0.067,4.0,14.5,9.5,4.7,3.4,0.0,11.5,26.8,105.0,108.0,-3.7
3,Luguentz Dort,28:05,0.667,0.667,0.556,0.0,12.2,14.5,13.4,12.4,3.4,3.6,0.0,13.9,153.0,106.0,8.9
4,Josh Giddey,20:58,0.643,0.6,0.5,0.2,10.9,29.2,20.6,5.9,2.3,0.0,26.9,30.8,99.0,108.0,-3.8
6,Cason Wallace,21:58,0.714,0.714,0.571,0.0,0.0,13.9,7.4,5.3,0.0,4.6,12.5,15.8,120.0,113.0,0.6
7,Isaiah Joe,19:46,0.625,0.625,0.75,0.0,0.0,25.8,13.6,0.0,2.4,15.2,0.0,17.6,120.0,97.0,9.2
8,Kenrich Williams,18:45,0.102,0.0,0.25,0.5,0.0,10.9,5.8,15.4,5.1,0.0,0.0,11.3,61.0,105.0,-6.4
9,Aaron Wiggins,12:32,1.042,1.25,0.5,1.0,18.2,24.4,21.5,18.1,0.0,0.0,0.0,10.0,212.0,114.0,11.1
10,Lindy Waters III,12:10,0.5,0.5,0.8,0.0,0.0,8.4,4.4,9.4,0.0,0.0,0.0,17.8,109.0,117.0,-8.2
11,Jaylin Williams,7:25,0.75,0.75,1.0,0.0,0.0,27.5,14.5,14.9,0.0,0.0,0.0,11.7,158.0,114.0,8.1
12,Tre Mann,3:01,0.0,0.0,0.0,0.0,0.0,33.9,17.9,63.6,0.0,0.0,0.0,0.0,228.0,113.0,16.0
13,Aleksej Pokusevski,3:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,119.0,-27.7
14,Dāvis Bertāns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Vasilije Micić,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
