Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Trae Young,34:18,0.627,0.537,0.556,0.481,7.6,6.1,6.7,46.2,4.1,0.0,8.4,43.4,131.0,116.0,14.2
1,Dejounte Murray,33:04,0.504,0.5,0.467,0.133,0.0,9.5,5.2,9.0,2.8,0.0,20.1,25.1,84.0,117.0,-7.8
2,Jalen Johnson,30:47,0.883,0.889,0.444,0.444,8.4,23.7,16.9,10.4,0.0,2.5,21.8,18.6,139.0,116.0,3.2
3,De'Andre Hunter,26:19,0.536,0.444,0.556,0.556,0.0,0.0,0.0,5.1,1.8,2.9,15.2,20.9,98.0,121.0,-6.7
4,Clint Capela,26:07,0.521,0.5,0.0,1.0,9.9,36.0,24.4,19.7,0.0,2.9,0.0,9.2,144.0,111.0,3.1
6,Saddiq Bey,28:39,0.25,0.25,0.0,0.0,4.5,7.3,6.1,0.0,1.6,0.0,20.0,7.3,56.0,120.0,-10.8
7,Bogdan Bogdanović,28:38,0.682,0.682,0.545,0.0,0.0,14.6,8.1,16.3,4.9,0.0,8.3,17.5,131.0,110.0,5.4
8,Onyeka Okongwu,20:37,0.717,0.75,0.25,0.5,6.3,5.1,5.6,13.7,6.8,14.8,17.0,11.9,133.0,103.0,8.8
9,AJ Griffin,10:14,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.3,45.0,127.0,-17.4
10,Bruno Fernando,1:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,-21.1
11,Trent Forrest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrison Mathews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Patty Mills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
