Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaylen Brown,40:53,0.852,0.844,0.375,0.313,2.8,22.0,13.0,23.4,0.0,0.0,27.8,26.2,122.0,124.0,3.5
1,Derrick White,35:40,0.457,0.316,0.526,0.474,3.2,11.2,7.5,26.0,4.2,5.3,11.6,31.0,108.0,113.0,0.7
2,Sam Hauser,34:08,0.643,0.643,1.0,0.0,0.0,26.4,14.1,3.6,0.0,2.8,0.0,8.7,138.0,121.0,-0.8
3,Luke Kornet,33:20,0.842,0.818,0.0,0.182,17.1,9.0,12.8,14.4,0.0,8.5,7.8,16.4,170.0,120.0,8.5
4,Jrue Holiday,31:41,0.447,0.433,0.333,0.267,0.0,6.3,3.4,12.8,0.0,0.0,5.6,23.9,101.0,128.0,-8.4
6,Payton Pritchard,25:08,0.45,0.45,0.8,0.0,13.6,8.0,10.6,30.7,0.0,0.0,16.7,20.3,114.0,127.0,-3.3
7,Oshae Brissett,15:18,0.333,0.333,0.333,0.0,14.9,32.7,24.4,7.9,0.0,0.0,25.0,11.1,92.0,122.0,-6.6
8,Neemias Queta,14:27,1.0,1.0,0.0,0.0,7.9,27.7,18.5,10.1,0.0,0.0,0.0,8.8,210.0,123.0,7.0
9,Svi Mykhailiuk,7:14,0.833,0.833,0.667,0.0,0.0,13.8,7.4,22.3,0.0,0.0,0.0,17.6,173.0,124.0,6.0
10,Dalano Banton,2:11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,64.0,130.0,-11.8
11,Lamar Stevens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jayson Tatum,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
