Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,42:15,7.0,22.0,0.318,1.0,9.0,0.111,1.0,2.0,0.5,0.0,3.0,3.0,8.0,2.0,0.0,0.0,2.0,16.0,18.0
1,Joel Embiid,36:46,11.0,23.0,0.478,0.0,1.0,0.0,11.0,12.0,0.917,1.0,9.0,10.0,5.0,0.0,3.0,3.0,2.0,33.0,-2.0
2,Tobias Harris,35:40,7.0,15.0,0.467,1.0,3.0,0.333,6.0,7.0,0.857,1.0,4.0,5.0,6.0,0.0,0.0,2.0,0.0,21.0,18.0
3,Nicolas Batum,29:11,4.0,6.0,0.667,1.0,3.0,0.333,0.0,0.0,0.0,3.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,9.0,11.0
4,Kelly Oubre Jr.,26:59,2.0,7.0,0.286,1.0,5.0,0.2,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0,2.0,3.0,5.0,-5.0
6,Danuel House Jr.,27:20,3.0,4.0,0.75,1.0,1.0,1.0,2.0,3.0,0.667,0.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,9.0,7.0
7,Furkan Korkmaz,15:31,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,-4.0
8,Marcus Morris,14:28,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
9,Paul Reed,11:14,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
10,Ricky Council IV,0:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
11,Terquavion Smith,0:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
12,KJ Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
