Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Lauri Markkanen,26:37,4.0,12.0,0.333,1.0,4.0,0.25,4.0,4.0,1.0,4.0,5.0,9.0,2.0,0.0,0.0,3.0,2.0,13.0,-19.0
1,Collin Sexton,23:34,1.0,10.0,0.1,0.0,2.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,6.0,-5.0
2,Simone Fontecchio,22:05,2.0,9.0,0.222,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,5.0,-11.0
3,John Collins,21:19,7.0,10.0,0.7,0.0,0.0,0.0,1.0,2.0,0.5,3.0,4.0,7.0,0.0,1.0,2.0,0.0,2.0,15.0,-7.0
4,Kris Dunn,16:33,3.0,5.0,0.6,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,9.0,-7.0
6,Keyonte George,26:41,6.0,11.0,0.545,3.0,7.0,0.429,6.0,7.0,0.857,0.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,21.0,-26.0
7,Jordan Clarkson,23:18,5.0,10.0,0.5,0.0,4.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,13.0,-20.0
8,Ochai Agbaji,21:23,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,-14.0
9,Walker Kessler,18:57,4.0,5.0,0.8,0.0,0.0,0.0,3.0,4.0,0.75,4.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,11.0,-15.0
10,Kelly Olynyk,16:21,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,5.0,-8.0
11,Talen Horton-Tucker,7:44,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,-11.0
12,Luka Šamanić,7:44,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,-11.0
13,Omer Yurtseven,7:44,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-11.0
