Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paolo Banchero,35:04,0.379,0.386,0.182,0.182,0.0,7.8,2.9,17.8,4.2,2.7,14.4,33.4,72.0,112.0,-6.7
1,Caleb Houstan,34:08,0.333,0.333,0.833,0.0,7.2,16.1,10.5,9.4,0.0,0.0,0.0,14.8,91.0,123.0,-7.4
2,Chuma Okeke,27:00,0.15,0.15,0.8,0.0,6.0,40.6,18.9,5.5,0.0,3.6,0.0,15.6,52.0,117.0,-11.7
3,Jalen Suggs,26:42,0.693,0.714,0.571,0.071,3.0,20.5,9.6,18.3,5.5,0.0,12.2,25.9,118.0,110.0,12.6
4,Goga Bitadze,16:33,0.333,0.333,0.0,0.0,19.7,16.6,18.5,9.3,3.0,11.6,25.0,10.2,95.0,106.0,-6.1
6,Moritz Wagner,31:27,0.759,0.722,0.444,1.222,7.8,21.8,13.0,12.3,3.1,0.0,6.7,19.9,152.0,115.0,9.1
7,Trevelin Queen,28:23,0.557,0.5,0.444,0.222,2.9,9.7,5.4,17.5,1.7,0.0,16.8,17.6,106.0,120.0,-0.8
8,Anthony Black,21:15,0.375,0.375,0.75,0.0,0.0,6.5,2.4,28.5,6.9,4.5,33.3,11.9,76.0,105.0,1.6
9,Markelle Fultz,12:41,0.286,0.286,0.0,0.0,6.4,21.6,12.1,28.6,0.0,0.0,0.0,23.3,83.0,122.0,-7.5
10,Cole Anthony,6:47,0.25,0.25,0.25,0.0,12.0,0.0,7.5,0.0,0.0,0.0,0.0,24.8,68.0,124.0,-19.3
11,Wendell Carter Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Joe Ingles,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
