Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyus Jones,26:11,6.0,10.0,0.6,4.0,6.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,0.0,16.0,-17.0
1,Deni Avdija,25:52,5.0,8.0,0.625,0.0,1.0,0.0,3.0,4.0,0.75,0.0,5.0,5.0,4.0,2.0,1.0,3.0,4.0,13.0,-22.0
2,Kyle Kuzma,25:28,4.0,14.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,2.0,9.0,-20.0
3,Daniel Gafford,24:12,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,4.0,-18.0
4,Jordan Poole,23:20,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,-14.0
6,Bilal Coulibaly,36:08,6.0,13.0,0.462,2.0,4.0,0.5,1.0,3.0,0.333,2.0,5.0,7.0,1.0,1.0,3.0,1.0,0.0,15.0,-9.0
7,Corey Kispert,20:08,6.0,12.0,0.5,1.0,6.0,0.167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,13.0,-7.0
8,Mike Muscala,18:24,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,-5.0
9,Delon Wright,16:25,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,7.0,-6.0
10,Eugene Omoruyi,6:48,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0
11,Johnny Davis,6:16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
12,Jared Butler,5:24,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,-1.0
13,Anthony Gill,5:24,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0
14,Danilo Gallinari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
