Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,57.0,13755,2354,4821,0.488,716,1833,0.391,1638,2988,0.548,1052,1344,0.783,528,1987,2515,1499,427,335,841,1106,6476
Team/G,,241.3,41.3,84.6,0.488,12.6,32.2,0.391,28.7,52.4,0.548,18.5,23.6,0.783,9.3,34.9,44.1,26.3,7.5,5.9,14.8,19.4,113.6
Lg Rank,,16,25,30,8.0,15,24,3.0,21,22,14.0,10,9,14.0,28,2,11,18,16,7,25,18,20
Year/Year,,-0.2%,-3.7%,-3.2%,-0.002,3.3%,-3.4%,0.026,-6.4%,-3.1%,-0.019,3.2%,-0.4%,0.027,1.4%,6.4%,5.3%,0.5%,-6.5%,8.5%,-3.8%,-10.0%,-1.9%
Opponent,57.0,13755,2216,4984,0.445,645,1850,0.349,1571,3134,0.501,990,1256,0.788,585,1730,2315,1380,431,270,790,1154,6067
Opponent/G,,241.3,38.9,87.4,0.445,11.3,32.5,0.349,27.6,55.0,0.501,17.4,22.0,0.788,10.3,30.4,40.6,24.2,7.6,4.7,13.9,20.2,106.4
Lg Rank,,16,1,8,1.0,2,5,4.0,5,20,1.0,14,12,20.0,9,3,3,2,18,6,11,5,1
Year/Year,,-0.2%,-7.0%,-1.5%,-0.026,-7.9%,-2.4%,-0.02,-6.6%,-0.9%,-0.031,-12.8%,-15.3%,0.022,-9.3%,-9.0%,-9.1%,-3.2%,-8.0%,15.6%,-9.9%,0.4%,-8.1%
