Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,DeMar DeRozan,43:49,7.0,16.0,0.438,1.0,3.0,0.333,3.0,4.0,0.75,0.0,7.0,7.0,7.0,3.0,1.0,3.0,0.0,18.0,14.0
1,Coby White,41:55,10.0,19.0,0.526,3.0,7.0,0.429,4.0,5.0,0.8,0.0,6.0,6.0,5.0,0.0,0.0,1.0,3.0,27.0,11.0
2,Alex Caruso,34:12,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,4.0,5.0,17.0
3,Patrick Williams,22:49,2.0,6.0,0.333,1.0,2.0,0.5,3.0,4.0,0.75,1.0,4.0,5.0,0.0,1.0,1.0,2.0,1.0,8.0,2.0
4,Andre Drummond,22:31,9.0,12.0,0.75,0.0,0.0,0.0,3.0,3.0,1.0,5.0,10.0,15.0,0.0,0.0,0.0,2.0,1.0,21.0,16.0
6,Zach LaVine,35:40,2.0,8.0,0.25,2.0,6.0,0.333,3.0,4.0,0.75,1.0,2.0,3.0,5.0,0.0,2.0,2.0,1.0,9.0,-5.0
7,Nikola Vučević,30:29,10.0,18.0,0.556,1.0,3.0,0.333,0.0,0.0,0.0,3.0,7.0,10.0,4.0,1.0,1.0,1.0,4.0,21.0,-9.0
8,Ayo Dosunmu,17:35,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,-3.0
9,Dalen Terry,11:40,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,-4.0
10,Jevon Carter,4:20,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0
11,Julian Phillips,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Terry Taylor,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
