Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Vassell,27:49,6.0,10.0,0.6,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,14.0,-30.0
1,Victor Wembanyama,26:16,4.0,10.0,0.4,0.0,2.0,0.0,3.0,6.0,0.5,1.0,4.0,5.0,2.0,1.0,1.0,5.0,1.0,11.0,-14.0
2,Zach Collins,24:50,4.0,11.0,0.364,1.0,4.0,0.25,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,5.0,2.0,9.0,-36.0
3,Keldon Johnson,24:18,1.0,9.0,0.111,1.0,5.0,0.2,2.0,2.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,5.0,-27.0
4,Jeremy Sochan,22:29,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,3.0,0.0,-30.0
6,Malaki Branham,21:02,3.0,12.0,0.25,2.0,4.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,9.0,-10.0
7,Tre Jones,20:02,1.0,4.0,0.25,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,3.0,5.0,0.0
8,Cedi Osman,16:41,4.0,7.0,0.571,2.0,4.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,-5.0
9,Charles Bassey,16:15,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,2.0,6.0,9.0
10,Doug McDermott,14:43,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,-8.0
11,Julian Champagnie,6:55,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,-13.0
12,Blake Wesley,6:55,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-13.0
13,Sandro Mamukelashvili,6:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,-13.0
14,Dominick Barlow,4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0
15,Devonte' Graham,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
