Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Vassell,34:26,9.0,14.0,0.643,1.0,4.0,0.25,2.0,2.0,1.0,1.0,4.0,5.0,7.0,0.0,1.0,0.0,1.0,21.0,-19.0
1,Blake Wesley,28:22,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,0.333,1.0,3.0,4.0,6.0,0.0,1.0,4.0,4.0,12.0,-7.0
2,Victor Wembanyama,27:46,9.0,18.0,0.5,0.0,3.0,0.0,6.0,8.0,0.75,6.0,6.0,12.0,4.0,1.0,4.0,3.0,2.0,24.0,-11.0
3,Jeremy Sochan,24:18,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,0.0,0.0,2.0,3.0,2.0,-11.0
4,Julian Champagnie,20:45,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0
6,Malaki Branham,27:30,3.0,5.0,0.6,1.0,2.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,11.0,-28.0
7,Keldon Johnson,19:02,3.0,8.0,0.375,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,7.0,-32.0
8,Zach Collins,17:24,3.0,8.0,0.375,1.0,2.0,0.5,3.0,4.0,0.75,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,10.0,-18.0
9,Doug McDermott,17:03,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,8.0,-3.0
10,Cedi Osman,14:03,3.0,5.0,0.6,1.0,3.0,0.333,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,-15.0
11,Devonte' Graham,4:45,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
12,Sandro Mamukelashvili,4:36,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
