Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Franz Wagner,35:42,17.0,25.0,0.68,4.0,7.0,0.571,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,38.0,16.0
1,Paolo Banchero,34:31,6.0,16.0,0.375,2.0,5.0,0.4,6.0,6.0,1.0,1.0,5.0,6.0,7.0,1.0,0.0,1.0,2.0,20.0,8.0
2,Jalen Suggs,28:01,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,4.0,5.0,2.0,2.0,1.0,0.0,2.0,9.0,14.0
3,Wendell Carter Jr.,27:34,3.0,4.0,0.75,0.0,1.0,0.0,1.0,3.0,0.333,1.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,7.0,9.0
4,Markelle Fultz,22:34,4.0,9.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,3.0,8.0,3.0
6,Gary Harris,23:55,4.0,9.0,0.444,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,10.0,1.0
7,Jonathan Isaac,21:04,1.0,2.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,0.0,1.0,1.0,0.0,1.0,5.0,9.0
8,Moritz Wagner,20:26,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,10.0,3.0
9,Joe Ingles,15:01,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0
10,Cole Anthony,10:51,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0
11,Anthony Black,0:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
12,Goga Bitadze,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Caleb Houstan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Chuma Okeke,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
