Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,35:41,9.0,18.0,0.5,2.0,5.0,0.4,6.0,9.0,0.667,1.0,3.0,4.0,7.0,0.0,0.0,2.0,1.0,26.0,11.0
1,Jalen Suggs,32:15,4.0,11.0,0.364,2.0,8.0,0.25,0.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,1.0,2.0,4.0,10.0,4.0
2,Franz Wagner,30:58,3.0,11.0,0.273,2.0,7.0,0.286,3.0,3.0,1.0,2.0,6.0,8.0,7.0,1.0,0.0,2.0,2.0,11.0,18.0
3,Markelle Fultz,27:23,7.0,10.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,0.0,0.0,3.0,14.0,1.0
4,Wendell Carter Jr.,23:19,4.0,8.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,9.0,-6.0
6,Jonathan Isaac,22:56,3.0,7.0,0.429,1.0,2.0,0.5,2.0,4.0,0.5,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,9.0,17.0
7,Moritz Wagner,22:45,5.0,13.0,0.385,0.0,0.0,0.0,6.0,8.0,0.75,5.0,7.0,12.0,1.0,1.0,1.0,0.0,1.0,16.0,20.0
8,Joe Ingles,13:18,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,6.0,-1.0
9,Anthony Black,13:15,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0
10,Cole Anthony,10:26,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,5.0,3.0
11,Caleb Houstan,1:56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
12,Goga Bitadze,1:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13,Chuma Okeke,1:56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,Trevelin Queen,1:56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
