Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Nikola Jokić,38:16,11.0,16.0,0.688,1.0,1.0,1.0,4.0,4.0,1.0,7.0,15.0,22.0,12.0,1.0,2.0,4.0,3.0,27.0,20.0
1,Michael Porter Jr.,34:59,5.0,14.0,0.357,3.0,10.0,0.3,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,13.0,8.0
2,Kentavious Caldwell-Pope,33:46,4.0,8.0,0.5,1.0,2.0,0.5,7.0,7.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,16.0,22.0
3,Jamal Murray,32:44,5.0,21.0,0.238,3.0,15.0,0.2,0.0,0.0,0.0,4.0,5.0,9.0,10.0,0.0,2.0,2.0,1.0,13.0,9.0
4,Aaron Gordon,27:41,7.0,9.0,0.778,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,5.0,0.0,0.0,3.0,4.0,18.0,20.0
6,Reggie Jackson,24:18,5.0,9.0,0.556,1.0,3.0,0.333,2.0,3.0,0.667,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,13.0,-9.0
7,Peyton Watson,21:48,6.0,8.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,4.0,14.0,0.0
8,Justin Holiday,11:34,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9,Christian Braun,8:06,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,-7.0
10,DeAndre Jordan,4:36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-10.0
11,Collin Gillespie,0:44,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12,Jay Huff,0:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
13,Braxton Key,0:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14,Zeke Nnaji,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Julian Strawther,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
