Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Vassell,31:25,9.0,15.0,0.6,2.0,4.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,3.0,22.0,-34.0
1,Jeremy Sochan,24:12,4.0,11.0,0.364,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,9.0,-25.0
2,Victor Wembanyama,23:42,8.0,16.0,0.5,3.0,8.0,0.375,2.0,2.0,1.0,2.0,5.0,7.0,3.0,0.0,1.0,3.0,0.0,21.0,-23.0
3,Malaki Branham,22:57,4.0,9.0,0.444,1.0,5.0,0.2,2.0,3.0,0.667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,-25.0
4,Julian Champagnie,18:44,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,-26.0
6,Tre Jones,22:21,4.0,10.0,0.4,0.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,3.0,8.0,-11.0
7,Sandro Mamukelashvili,19:44,3.0,9.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,2.0,5.0,7.0,4.0,0.0,0.0,0.0,1.0,7.0,-9.0
8,Blake Wesley,16:35,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0
9,Cedi Osman,16:02,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,-14.0
10,Doug McDermott,15:44,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-10.0
11,Dominick Barlow,12:34,3.0,6.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,2.0,0.0,0.0,2.0,8.0,3.0
12,Devonte' Graham,8:00,3.0,4.0,0.75,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,9.0,4.0
13,Sidy Cissoko,8:00,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
