Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Dejounte Murray,39:46,9.0,22.0,0.409,3.0,7.0,0.429,1.0,1.0,1.0,0.0,3.0,3.0,11.0,2.0,0.0,2.0,2.0,22.0,3.0
1,Saddiq Bey,36:00,4.0,12.0,0.333,0.0,5.0,0.0,6.0,7.0,0.857,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,14.0,-2.0
2,Bogdan Bogdanović,34:55,6.0,15.0,0.4,3.0,7.0,0.429,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,17.0,1.0
3,Jalen Johnson,33:37,7.0,14.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,2.0,5.0,7.0,2.0,2.0,0.0,2.0,1.0,15.0,1.0
4,Clint Capela,22:13,2.0,4.0,0.5,0.0,0.0,0.0,5.0,7.0,0.714,5.0,6.0,11.0,0.0,0.0,1.0,0.0,2.0,9.0,-12.0
6,Onyeka Okongwu,25:49,4.0,5.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,9.0,13.0
7,Garrison Mathews,19:56,3.0,5.0,0.6,3.0,4.0,0.75,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,9.0,12.0
8,Patty Mills,18:02,4.0,6.0,0.667,3.0,5.0,0.6,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,11.0,-7.0
9,Trent Forrest,9:42,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,-4.0
10,Bruno Fernando,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,AJ Griffin,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Seth Lundy,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
