Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Amir Coffey,39:21,3.0,6.0,0.5,2.0,5.0,0.4,4.0,4.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,3.0,5.0,12.0,-3.0
1,James Harden,38:43,4.0,12.0,0.333,2.0,8.0,0.25,7.0,8.0,0.875,0.0,5.0,5.0,11.0,0.0,2.0,4.0,3.0,17.0,10.0
2,Kawhi Leonard,37:29,12.0,22.0,0.545,1.0,6.0,0.167,5.0,5.0,1.0,3.0,7.0,10.0,5.0,1.0,1.0,0.0,0.0,30.0,7.0
3,Terance Mann,29:28,3.0,8.0,0.375,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,7.0,1.0
4,Ivica Zubac,24:56,5.0,6.0,0.833,0.0,0.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0
6,Norman Powell,31:07,7.0,10.0,0.7,3.0,6.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,21.0,16.0
7,Russell Westbrook,23:16,5.0,9.0,0.556,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,0.0,2.0,3.0,10.0,15.0
8,Daniel Theis,15:40,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,11.0,-1.0
9,Brandon Boston Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Kobe Brown,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Bones Hyland,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,P.J. Tucker,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
