Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jalen Brunson,38:59,10.0,22.0,0.455,2.0,6.0,0.333,8.0,9.0,0.889,0.0,2.0,2.0,8.0,1.0,0.0,4.0,3.0,30.0,8.0
1,OG Anunoby,38:42,4.0,10.0,0.4,1.0,6.0,0.167,1.0,1.0,1.0,1.0,5.0,6.0,2.0,0.0,2.0,1.0,1.0,10.0,14.0
2,Julius Randle,37:18,12.0,23.0,0.522,2.0,7.0,0.286,6.0,7.0,0.857,1.0,5.0,6.0,5.0,2.0,0.0,4.0,3.0,32.0,-1.0
3,Isaiah Hartenstein,32:13,2.0,3.0,0.667,0.0,0.0,0.0,4.0,4.0,1.0,5.0,10.0,15.0,3.0,1.0,0.0,0.0,4.0,8.0,-7.0
4,Donte DiVincenzo,29:38,7.0,13.0,0.538,5.0,10.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,2.0,4.0,19.0,-6.0
6,Josh Hart,23:24,1.0,4.0,0.25,0.0,3.0,0.0,2.0,3.0,0.667,3.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,4.0,-11.0
7,Precious Achiuwa,15:47,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,0.0,1.0,0.0,2.0,4.0,7.0,3.0
8,Quentin Grimes,14:58,3.0,6.0,0.5,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,-8.0
9,Miles McBride,9:01,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,-12.0
10,Ryan Arcidiacono,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Charlie Brown Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Malachi Flynn,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Evan Fournier,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jericho Sims,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
