Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jalen Brunson,41:37,17.0,30.0,0.567,2.0,8.0,0.25,9.0,11.0,0.818,2.0,3.0,5.0,4.0,1.0,0.0,4.0,3.0,45.0,2.0
1,Julius Randle,38:59,5.0,20.0,0.25,1.0,9.0,0.111,5.0,9.0,0.556,4.0,8.0,12.0,5.0,2.0,0.0,1.0,4.0,16.0,-5.0
2,Josh Hart,35:58,2.0,9.0,0.222,0.0,4.0,0.0,2.0,2.0,1.0,2.0,8.0,10.0,5.0,3.0,1.0,0.0,4.0,6.0,1.0
3,Quentin Grimes,33:34,6.0,11.0,0.545,5.0,10.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,17.0,3.0
4,Mitchell Robinson,29:27,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,1.0,0.0,0.0,0.0,4.0,0.0,-4.0
6,Immanuel Quickley,21:49,5.0,10.0,0.5,1.0,3.0,0.333,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,14.0,-1.0
7,Isaiah Hartenstein,18:15,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0,-1.0
8,Donte DiVincenzo,18:13,1.0,8.0,0.125,1.0,4.0,0.25,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,-10.0
9,Miles McBride,2:06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0
10,Ryan Arcidiacono,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Evan Fournier,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,DaQuan Jeffries,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jericho Sims,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Dylan Windler,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
