Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Luguentz Dort,38:49,9.0,13.0,0.692,3.0,4.0,0.75,4.0,6.0,0.667,3.0,3.0,6.0,2.0,1.0,1.0,1.0,5.0,25.0,-6.0
1,Shai Gilgeous-Alexander,35:57,15.0,26.0,0.577,2.0,2.0,1.0,2.0,2.0,1.0,1.0,10.0,11.0,4.0,5.0,1.0,5.0,2.0,34.0,4.0
2,Jalen Williams,35:05,4.0,14.0,0.286,2.0,4.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,4.0,2.0,14.0,5.0
3,Chet Holmgren,30:50,5.0,9.0,0.556,3.0,4.0,0.75,3.0,4.0,0.75,1.0,12.0,13.0,2.0,1.0,7.0,1.0,3.0,16.0,6.0
4,Josh Giddey,28:26,1.0,8.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,-12.0
6,Isaiah Joe,22:18,2.0,10.0,0.2,1.0,7.0,0.143,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,12.0
7,Cason Wallace,18:49,3.0,4.0,0.75,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0
8,Aaron Wiggins,11:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
9,Ousmane Dieng,11:27,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,-4.0
10,Vasilije Micić,6:00,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0
11,Lindy Waters III,0:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
12,Dāvis Bertāns,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Tre Mann,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Aleksej Pokusevski,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Olivier Sarr,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
