Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jalen Suggs,38:23,5.0,11.0,0.455,2.0,4.0,0.5,8.0,10.0,0.8,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,20.0,10.0
1,Paolo Banchero,38:16,10.0,22.0,0.455,2.0,5.0,0.4,4.0,5.0,0.8,3.0,9.0,12.0,5.0,1.0,0.0,3.0,2.0,26.0,10.0
2,Franz Wagner,37:56,8.0,16.0,0.5,2.0,6.0,0.333,6.0,7.0,0.857,0.0,6.0,6.0,3.0,1.0,0.0,3.0,2.0,24.0,3.0
3,Anthony Black,28:09,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,6.0
4,Goga Bitadze,21:07,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0
6,Joe Ingles,23:29,1.0,5.0,0.2,1.0,4.0,0.25,2.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,5.0,8.0
7,Moritz Wagner,21:18,7.0,9.0,0.778,1.0,1.0,1.0,4.0,5.0,0.8,3.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,19.0,11.0
8,Jonathan Isaac,17:19,3.0,10.0,0.3,2.0,4.0,0.5,2.0,2.0,1.0,3.0,2.0,5.0,0.0,2.0,2.0,0.0,4.0,10.0,9.0
9,Cole Anthony,14:03,0.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,4.0,14.0
10,Markelle Fultz,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Caleb Houstan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jett Howard,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Chuma Okeke,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
