Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jaden Ivey,35:08,7.0,20.0,0.35,3.0,7.0,0.429,2.0,5.0,0.4,3.0,5.0,8.0,6.0,0.0,0.0,0.0,2.0,19.0,13.0
1,Bojan Bogdanović,31:38,6.0,15.0,0.4,1.0,5.0,0.2,4.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,17.0,4.0
2,Jalen Duren,30:36,9.0,13.0,0.692,0.0,0.0,0.0,4.0,5.0,0.8,9.0,12.0,21.0,6.0,0.0,1.0,1.0,2.0,22.0,1.0
3,Isaiah Stewart,25:20,5.0,10.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,-2.0
4,Killian Hayes,13:49,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,-9.0
6,Alec Burks,25:58,3.0,5.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,0.0,6.0,6.0,2.0,3.0,0.0,3.0,1.0,10.0,18.0
7,Ausar Thompson,19:43,3.0,7.0,0.429,0.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,9.0,16.0
8,Marcus Sasser,18:57,5.0,9.0,0.556,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,12.0,16.0
9,Kevin Knox,14:18,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,6.0,4.0
10,Monte Morris,13:31,4.0,8.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,5.0
11,Mike Muscala,11:02,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0
12,Cade Cunningham,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Danilo Gallinari,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Joe Harris,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,James Wiseman,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
