Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kevin Durant,42:20,0.626,0.5,0.313,0.563,2.9,15.0,9.4,38.5,2.4,2.0,23.1,26.6,116.0,107.0,3.2
1,Jusuf Nurkić,38:03,0.536,0.5,0.125,0.375,25.9,25.1,25.5,41.5,2.6,0.0,24.4,28.1,109.0,105.0,0.7
2,Grayson Allen,36:57,0.813,0.813,0.813,0.0,0.0,22.9,12.3,22.9,1.3,4.6,5.9,20.0,147.0,105.0,14.0
3,Keita Bates-Diop,31:16,0.717,0.75,1.0,0.5,3.9,13.6,9.1,14.7,1.6,8.1,0.0,6.8,164.0,104.0,6.2
4,Bradley Beal,23:33,0.472,0.375,0.5,0.333,0.0,18.0,9.7,28.8,0.0,3.6,12.7,29.1,103.0,110.0,-2.2
6,Eric Gordon,25:15,0.111,0.111,0.889,0.0,0.0,4.2,2.3,11.7,0.0,0.0,25.0,20.6,32.0,116.0,-24.7
7,Josh Okogie,18:23,0.509,0.5,0.333,0.333,13.4,0.0,6.2,0.0,2.7,0.0,0.0,16.3,117.0,111.0,-4.9
8,Yuta Watanabe,17:53,0.6,0.6,1.0,0.0,0.0,29.6,15.9,0.0,0.0,4.7,37.5,19.4,62.0,106.0,-8.9
9,Jordan Goodwin,16:56,0.6,0.6,0.6,0.0,7.3,6.3,6.7,0.0,0.0,0.0,0.0,12.8,126.0,116.0,-3.6
10,Drew Eubanks,14:20,1.064,1.0,0.0,2.0,0.0,22.2,11.9,21.6,0.0,11.7,0.0,5.7,234.0,102.0,8.6
11,Bol Bol,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9
12,Udoka Azubuike,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Saben Lee,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Nassir Little,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Chimezie Metu,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
