Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Deandre Ayton,40:26,6.0,18.0,0.333,0.0,0.0,0.0,4.0,4.0,1.0,4.0,11.0,15.0,3.0,0.0,0.0,3.0,3.0,16.0,7.0
1,Anfernee Simons,37:45,9.0,23.0,0.391,2.0,7.0,0.286,3.0,5.0,0.6,0.0,3.0,3.0,7.0,1.0,0.0,1.0,2.0,23.0,4.0
2,Jerami Grant,35:34,8.0,15.0,0.533,3.0,4.0,0.75,3.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,22.0,-10.0
3,Toumani Camara,21:31,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,9.0,0.0,3.0,1.0,2.0,3.0,5.0,-8.0
4,Shaedon Sharpe,8:13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6,Malcolm Brogdon,32:29,5.0,10.0,0.5,4.0,9.0,0.444,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,9.0
7,Scoot Henderson,29:33,3.0,9.0,0.333,0.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,5.0,4.0,9.0,-5.0
8,Matisse Thybulle,20:51,2.0,3.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,8.0,17.0
9,Jabari Walker,9:32,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,13.0
10,Duop Reath,4:06,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,-3.0
11,Moses Brown,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Skylar Mays,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Kris Murray,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Ish Wainright,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
