Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,29:18,6.0,14.0,0.429,1.0,4.0,0.25,5.0,9.0,0.556,0.0,3.0,3.0,6.0,0.0,0.0,2.0,2.0,18.0,-22.0
1,Wendell Carter Jr.,26:53,4.0,9.0,0.444,1.0,2.0,0.5,1.0,2.0,0.5,2.0,7.0,9.0,1.0,2.0,0.0,1.0,2.0,10.0,-22.0
2,Jalen Suggs,25:30,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,6.0,-24.0
3,Franz Wagner,24:21,6.0,11.0,0.545,2.0,5.0,0.4,3.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,17.0,-23.0
4,Anthony Black,18:28,3.0,6.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-18.0
6,Caleb Houstan,23:33,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0
7,Chuma Okeke,21:10,1.0,6.0,0.167,1.0,6.0,0.167,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-9.0
8,Moritz Wagner,18:28,4.0,8.0,0.5,1.0,1.0,1.0,6.0,8.0,0.75,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,15.0,-10.0
9,Joe Ingles,14:37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,-9.0
10,Trevelin Queen,13:38,2.0,4.0,0.5,0.0,1.0,0.0,4.0,6.0,0.667,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,8.0,2.0
11,Cole Anthony,12:48,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,5.0,-9.0
12,Goga Bitadze,8:37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0
13,Admiral Schofield,2:39,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
