Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bam Adebayo,35:56,8.0,16.0,0.5,0.0,0.0,0.0,5.0,6.0,0.833,0.0,11.0,11.0,4.0,3.0,1.0,1.0,3.0,21.0,1.0
1,Duncan Robinson,35:43,6.0,13.0,0.462,4.0,10.0,0.4,2.0,2.0,1.0,0.0,8.0,8.0,5.0,1.0,1.0,1.0,2.0,18.0,1.0
2,Jimmy Butler,34:03,10.0,14.0,0.714,1.0,1.0,1.0,11.0,14.0,0.786,3.0,1.0,4.0,5.0,2.0,0.0,3.0,1.0,32.0,2.0
3,Haywood Highsmith,32:55,5.0,8.0,0.625,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,2.0,5.0,2.0,0.0,1.0,12.0,6.0
4,Kyle Lowry,14:43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,-5.0
6,Josh Richardson,33:01,2.0,10.0,0.2,0.0,6.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,6.0,1.0,1.0,1.0,2.0,6.0,11.0
7,Jaime Jaquez Jr.,32:54,8.0,13.0,0.615,1.0,3.0,0.333,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,3.0,17.0,6.0
8,Kevin Love,13:54,0.0,5.0,0.0,0.0,5.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0
9,Dru Smith,3:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10,Thomas Bryant,3:22,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
11,Nikola Jović,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Orlando Robinson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
