Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Daniel Gafford,37:28,4.0,6.0,0.667,0.0,0.0,0.0,4.0,6.0,0.667,1.0,7.0,8.0,2.0,2.0,6.0,3.0,4.0,12.0,-3.0
1,Kyle Kuzma,33:55,4.0,15.0,0.267,0.0,4.0,0.0,3.0,3.0,1.0,3.0,8.0,11.0,5.0,2.0,0.0,4.0,0.0,11.0,-10.0
2,Tyus Jones,33:36,5.0,12.0,0.417,1.0,5.0,0.2,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,1.0,2.0,2.0,11.0,-5.0
3,Jordan Poole,33:35,11.0,21.0,0.524,2.0,7.0,0.286,4.0,6.0,0.667,1.0,3.0,4.0,7.0,3.0,0.0,1.0,3.0,28.0,0.0
4,Deni Avdija,24:34,4.0,10.0,0.4,1.0,3.0,0.333,6.0,7.0,0.857,0.0,5.0,5.0,1.0,1.0,0.0,1.0,5.0,15.0,2.0
6,Corey Kispert,29:36,6.0,11.0,0.545,3.0,8.0,0.375,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,15.0,-11.0
7,Bilal Coulibaly,22:20,1.0,5.0,0.2,0.0,1.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,1.0,0.0,1.0,0.0,4.0,5.0,-5.0
8,Delon Wright,14:24,1.0,4.0,0.25,0.0,1.0,0.0,1.0,4.0,0.25,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,-3.0
9,Mike Muscala,10:32,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,-5.0
10,Patrick Baldwin Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jules Bernard,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Hamidou Diallo,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Danilo Gallinari,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Anthony Gill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
