Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Desmond Bane,36:01,4.0,16.0,0.25,2.0,8.0,0.25,5.0,6.0,0.833,0.0,5.0,5.0,3.0,1.0,2.0,1.0,3.0,15.0,-18.0
1,Jaren Jackson Jr.,33:02,9.0,18.0,0.5,2.0,8.0,0.25,8.0,10.0,0.8,2.0,2.0,4.0,2.0,0.0,1.0,1.0,5.0,28.0,-5.0
2,Marcus Smart,32:06,4.0,14.0,0.286,0.0,3.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,7.0,2.0,0.0,3.0,4.0,11.0,-17.0
3,Bismack Biyombo,29:49,4.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,6.0,4.0,10.0,0.0,1.0,0.0,1.0,4.0,9.0,-16.0
4,Ziaire Williams,20:50,1.0,9.0,0.111,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,-10.0
6,Luke Kennard,27:25,4.0,7.0,0.571,3.0,6.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,13.0,7.0
7,Santi Aldama,26:02,5.0,14.0,0.357,2.0,4.0,0.5,0.0,2.0,0.0,2.0,6.0,8.0,0.0,2.0,1.0,1.0,4.0,12.0,7.0
8,Jacob Gilyard,14:41,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,10.0
9,David Roddy,12:55,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,10.0
10,Kenneth Lofton Jr.,7:06,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
11,GG Jackson II,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jake LaRavia,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Vince Williams Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
