Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,CJ McCollum,36:29,10.0,17.0,0.588,5.0,11.0,0.455,0.0,0.0,0.0,0.0,7.0,7.0,4.0,1.0,0.0,3.0,3.0,25.0,4.0
1,Brandon Ingram,35:31,7.0,14.0,0.5,0.0,4.0,0.0,1.0,2.0,0.5,1.0,7.0,8.0,6.0,1.0,1.0,2.0,0.0,15.0,14.0
2,Zion Williamson,35:02,7.0,16.0,0.438,0.0,0.0,0.0,7.0,10.0,0.7,1.0,2.0,3.0,10.0,1.0,2.0,2.0,3.0,21.0,-6.0
3,Herbert Jones,30:22,5.0,11.0,0.455,2.0,3.0,0.667,1.0,2.0,0.5,2.0,5.0,7.0,2.0,0.0,0.0,1.0,2.0,13.0,7.0
4,Jonas Valančiūnas,10:33,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,8.0,2.0
6,Larry Nance Jr.,27:23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,3.0,2.0,13.0
7,Trey Murphy III,22:37,5.0,11.0,0.455,3.0,8.0,0.375,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,13.0,15.0
8,Dyson Daniels,21:49,5.0,7.0,0.714,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,10.0,6.0
9,Jose Alvarado,13:23,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0
10,Jordan Hawkins,2:17,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0
11,Jeremiah Robinson-Earl,2:17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0
12,Cody Zeller,2:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0
