Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Trae Young,38:49,13.0,17.0,0.765,5.0,8.0,0.625,7.0,8.0,0.875,0.0,1.0,1.0,8.0,3.0,0.0,3.0,3.0,38.0,-2.0
1,Dejounte Murray,34:15,11.0,19.0,0.579,4.0,6.0,0.667,2.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,5.0,3.0,28.0,-7.0
2,Jalen Johnson,33:11,6.0,12.0,0.5,0.0,2.0,0.0,5.0,5.0,1.0,1.0,6.0,7.0,6.0,2.0,1.0,1.0,2.0,17.0,-4.0
3,De'Andre Hunter,26:54,3.0,7.0,0.429,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0,7.0,-11.0
4,Clint Capela,18:47,6.0,9.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,3.0,2.0,5.0,1.0,0.0,2.0,1.0,4.0,14.0,-10.0
6,Saddiq Bey,30:51,4.0,7.0,0.571,2.0,4.0,0.5,2.0,5.0,0.4,1.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0
7,Bogdan Bogdanović,26:21,10.0,15.0,0.667,2.0,5.0,0.4,4.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,26.0,-2.0
8,Onyeka Okongwu,22:20,3.0,7.0,0.429,0.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,6.0,4.0,0.0,1.0,1.0,2.0,7.0,6.0
9,Wesley Matthews,8:32,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0
10,Bruno Fernando,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrison Mathews,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Patty Mills,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
