Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Keegan Murray,31:16,6.0,14.0,0.429,0.0,5.0,0.0,5.0,6.0,0.833,0.0,7.0,7.0,1.0,3.0,0.0,0.0,2.0,17.0,-21.0
1,Domantas Sabonis,25:44,5.0,11.0,0.455,0.0,2.0,0.0,5.0,8.0,0.625,5.0,5.0,10.0,3.0,2.0,0.0,2.0,3.0,15.0,-23.0
2,De'Aaron Fox,25:02,5.0,16.0,0.313,3.0,7.0,0.429,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,14.0,-14.0
3,Harrison Barnes,18:53,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-13.0
4,Kevin Huerter,16:31,1.0,8.0,0.125,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,-8.0
6,Malik Monk,21:38,3.0,8.0,0.375,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,8.0,-20.0
7,Trey Lyles,20:18,1.0,4.0,0.25,0.0,3.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,3.0,1.0,0.0,0.0,1.0,3.0,-19.0
8,Sasha Vezenkov,20:00,4.0,7.0,0.571,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,9.0,2.0
9,Davion Mitchell,14:36,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,-14.0
10,Chris Duarte,12:00,1.0,3.0,0.333,0.0,2.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,9.0
11,Keon Ellis,11:35,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,5.0
12,Kessler Edwards,8:10,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0
13,Jordan Ford,8:10,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,12.0
14,JaVale McGee,6:07,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,-8.0
15,Alex Len,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
